epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,1830.05,1.13173,0.73052,1.10162,0.92951,0.92475,0.95224,0.70406,0.8304,0.52975,0.90752,0.0010301,0.0010301,0.0010301
78,1854.55,1.09798,0.71177,1.07889,0.91748,0.92393,0.94763,0.6995,0.85672,0.5378,0.90895,0.00101022,0.00101022,0.00101022
79,1878.89,1.10659,0.72623,1.08014,0.91407,0.93005,0.95393,0.70319,0.81768,0.5393,0.911,0.000990349,0.000990349,0.000990349
80,1903.3,1.08619,0.71648,1.07512,0.91583,0.94039,0.95499,0.705,0.86622,0.53647,0.91163,0.000970506,0.000970506,0.000970506
81,1928.03,1.08094,0.71021,1.07587,0.92207,0.93657,0.9501,0.71058,0.82449,0.52261,0.90294,0.000950698,0.000950698,0.000950698
82,1952.57,1.07281,0.70554,1.07355,0.91878,0.93152,0.95098,0.70218,0.83852,0.55424,0.91124,0.000930933,0.000930933,0.000930933
83,1977.03,1.05964,0.68645,1.06733,0.93389,0.93844,0.94998,0.69864,0.86327,0.52128,0.91364,0.000911221,0.000911221,0.000911221
84,2001.65,1.08096,0.70019,1.07736,0.93561,0.93147,0.94926,0.69726,0.85269,0.5227,0.91093,0.00089157,0.00089157,0.00089157
85,2026.08,1.0892,0.7039,1.07282,0.92185,0.94741,0.95963,0.71574,0.81562,0.51612,0.90648,0.000871988,0.000871988,0.000871988
86,2050.54,1.06637,0.69286,1.07651,0.93649,0.92305,0.94674,0.70477,0.83131,0.52131,0.91008,0.000852484,0.000852484,0.000852484
87,2074.95,1.07225,0.70145,1.0657,0.91995,0.94118,0.94356,0.69453,0.89701,0.53701,0.92525,0.000833067,0.000833067,0.000833067
88,2099.45,1.05162,0.69055,1.06512,0.91921,0.93911,0.94606,0.71043,0.85191,0.52166,0.91626,0.000813745,0.000813745,0.000813745
89,2124.19,1.04903,0.691,1.06481,0.93652,0.9283,0.95141,0.70698,0.80034,0.49716,0.89652,0.000794526,0.000794526,0.000794526
90,2148.86,1.04619,0.68164,1.05616,0.9291,0.92866,0.94974,0.69468,0.85099,0.52916,0.90275,0.00077542,0.00077542,0.00077542
91,2173.32,1.0349,0.67313,1.0517,0.91779,0.9409,0.95795,0.71797,0.76601,0.50566,0.8882,0.000756434,0.000756434,0.000756434
92,2197.64,1.02914,0.66845,1.06021,0.92881,0.95113,0.95956,0.70877,0.81613,0.5152,0.90002,0.000737577,0.000737577,0.000737577
93,2221.95,1.03975,0.67856,1.06887,0.93762,0.94814,0.95619,0.71285,0.78255,0.49168,0.88921,0.000718857,0.000718857,0.000718857
94,2246.39,1.04584,0.67239,1.05913,0.91531,0.95675,0.95871,0.71855,0.79363,0.49456,0.89635,0.000700282,0.000700282,0.000700282
95,2270.77,1.01978,0.65267,1.04819,0.9401,0.92401,0.94962,0.70721,0.80535,0.49531,0.9017,0.00068186,0.00068186,0.00068186
96,2295.56,1.05218,0.66763,1.06616,0.92614,0.9504,0.95808,0.70152,0.84097,0.51458,0.89709,0.0006636,0.0006636,0.0006636
97,2320.13,1.0533,0.67118,1.05791,0.94282,0.94187,0.96053,0.71273,0.78297,0.48828,0.88853,0.00064551,0.00064551,0.00064551
98,2344.81,1.02826,0.66171,1.05332,0.93614,0.9324,0.96001,0.72895,0.74565,0.47746,0.88136,0.000627597,0.000627597,0.000627597
99,2369.43,1.01774,0.6507,1.052,0.93376,0.94468,0.95788,0.71976,0.80794,0.48864,0.89218,0.000609869,0.000609869,0.000609869
100,2393.84,1.00322,0.63153,1.04678,0.93361,0.94564,0.96024,0.71237,0.80598,0.48781,0.88923,0.000592334,0.000592334,0.000592334
101,2418.26,0.99698,0.62645,1.03498,0.92211,0.94713,0.95525,0.72359,0.75887,0.48201,0.88092,0.000575,0.000575,0.000575
102,2442.83,1.01045,0.63725,1.04941,0.91726,0.95296,0.95721,0.71982,0.76217,0.48281,0.88706,0.000557874,0.000557874,0.000557874
103,2467.21,1.00467,0.63765,1.04898,0.92464,0.9504,0.95621,0.72817,0.75951,0.48314,0.88708,0.000540965,0.000540965,0.000540965
104,2492.09,1.0017,0.64493,1.04416,0.92752,0.93648,0.95869,0.71921,0.78687,0.48393,0.89118,0.000524278,0.000524278,0.000524278
105,2516.63,1.0205,0.64784,1.0497,0.92624,0.94826,0.96055,0.72623,0.78721,0.48222,0.88763,0.000507822,0.000507822,0.000507822
106,2541.26,1.00199,0.62689,1.02908,0.91343,0.95451,0.95351,0.72117,0.80868,0.47953,0.88702,0.000491604,0.000491604,0.000491604
107,2565.8,1.0017,0.63257,1.04537,0.92268,0.95159,0.95999,0.71804,0.76743,0.48076,0.88351,0.000475631,0.000475631,0.000475631
108,2590.43,1.00488,0.63717,1.04001,0.92488,0.94826,0.9635,0.7265,0.76445,0.47752,0.88371,0.00045991,0.00045991,0.00045991
